AgvOpHours,AGVVersion,AxleLoadFront,AxleLoadRear,BatIsEveryBatteryFullyCharged,BatMinTemperature,BatStateOfChargePercentage,BatStateOfChargePercentageTemperature,Batt1BatteryID,Batt1CumulatedAhInDischarge,Batt2CumulatedAhInDischarge,Batt3CumulatedAhInDischarge,Batt4CumulatedAhInDischarge,Batt5CumulatedAhInDischarge,Batt6CumulatedAhInDischarge,Batt7CumulatedAhInDischarge,Batt8CumulatedAhInDischarge,Batt9CumulatedAhInDischarge,DrivingDistanceBackward,DrivingDistanceForward,DrivingOpHours,HighPressOpHours,LiftStateFront,LiftStateRear,PLCHydraulicCoolingOn,PLCVersion,TemperatureCabinetL1,TemperatureCabinetL2,TemperatureCabinetL3,TemperatureCabinetL4,TimeBeingAllocated,target
11858,None,0,0,None,35,83,83,AB_084_1,185864,188382,188252,188408,187577,184921,188283,188378,186669,20380,20160,4742,6205,0,0,0,None,23,30,29,23,24552,Management System - Direct Stop
11717,None,21000,21000,None,40,66,66,AB_065_1,0,181192,180569,178739,178959,44212,2630034,180508,179927,1005,978,4042,5261,0,0,1,None,24,30,28,24,769,Management System - Direct Stop
12170,None,1000,10000,None,39,81,81,AB_107_1,209285,208600,212060,209787,211294,207163,207582,209073,209629,17775,17554,4925,6419,0,0,0,None,23,28,26,24,16437,Management System - Direct Stop
12008,None,0,0,None,41,93,93,AB_108_1,163381,163289,163367,163018,163470,161959,164788,165337,162128,14843,14556,4810,6283,0,0,1,None,25,25,23,24,12848,Management System - Direct Stop
11702,None,0,0,None,36,47,47,AB_023_1,207563,207784,210812,206452,202838,203341,207336,207477,205196,12649,12271,4265,5569,0,0,0,None,23,29,28,23,10854,Management System - Direct Stop
11718,None,7000,1000,None,37,52,52,AB_061_1,211568,211083,209064,210204,210737,207618,208995,210606,209851,977,946,4687,6150,0,0,0,None,24,28,27,23,690,Management System - Direct Stop
12210,None,0,0,None,35,44,44,AB_073_1,190594,196923,195872,188517,196203,190389,196375,192018,193252,18846,18498,4817,6323,0,0,0,None,25,27,29,23,17982,Management System - Direct Stop
11975,None,8000,11000,None,40,86,86,AB_109_1,201570,202628,201577,204734,203747,202160,203163,205479,203316,1474,1384,4818,6315,0,0,0,None,23,30,27,23,1076,Management System - Direct Stop
12102,None,6000,5000,None,36,66,66,AB_047_1,184160,179889,182751,183364,183007,175463,182020,182341,176381,3018,2889,4852,6351,0,0,0,None,23,28,28,23,2337,Management System - Direct Stop
12102,None,5000,5000,None,36,66,66,AB_047_1,184157,179887,182748,183362,183005,175461,182017,182339,176378,3018,2889,4852,6351,0,0,1,None,23,28,28,23,2337,Management System - Direct Stop
11975,None,8000,10000,None,40,86,86,AB_109_1,201568,202626,201575,204731,203745,202158,203161,205477,203314,1473,1381,4818,6315,0,0,0,None,24,29,26,23,1075,Management System - Direct Stop
12031,None,0,0,None,28,57,56,AB_025_1,189328,189994,190427,189444,188951,189833,188961,190090,189507,20355,19948,4872,6354,0,0,0,None,23,23,22,22,24253,Management System - Direct Stop
10978,None,0,0,None,40,68,68,AB_083_1,171943,172817,162746,4948313,173209,171339,175170,173135,172173,19603,18976,4472,5802,0,0,1,None,24,24,23,23,24415,Management System - Direct Stop
10552,None,0,0,None,28,97,94,AB_015_1,199301,197606,200044,198328,198283,193721,200340,187491,198978,19623,19379,4197,5497,0,0,1,None,24,28,29,23,24255,Management System - Direct Stop
12057,100180514,0,0,None,33,56,56,AB_098_1,187634,187902,188538,31475,186767,181926,189749,188525,187249,17475,17174,4800,6309,0,0,0,None,25,25,23,23,16053,Management System - Direct Stop
12102,None,14000,13000,None,33,53,53,AB_113_1,201550,203680,204537,204753,204767,203949,203028,203487,273481,18739,18160,4814,6319,0,0,0,None,24,26,27,23,17564,Management System - Direct Stop
8755,None,5000,0,None,35,59,59,AB_012_1,208197,209088,206557,208017,207799,204797,207103,1072445,208186,1041,989,3653,4745,0,0,0,None,24,27,27,24,765,Management System - Direct Stop
12022,None,0,0,None,39,95,95,AB_001_1,171037,174419,172471,172237,170476,96776,172914,171880,119639,20344,20133,4811,6298,0,0,0,None,21,22,21,20,24839,Management System - Direct Stop
10792,None,0,0,None,11,82,66,AB_017_1,179825,187048,188660,188169,188281,186133,187862,185239,187208,17383,16890,4330,5644,0,0,0,None,25,31,28,26,17797,Management System - Direct Stop
12053,None,15000,15000,None,43,78,78,AB_032_1,2054140,202045,203782,203561,200732,200248,202098,200754,202070,18824,18425,4813,6295,0,0,1,None,23,31,29,26,17860,Management System - Direct Stop
12053,None,21000,20000,None,43,79,79,AB_032_1,2054135,202040,203776,203555,200726,200242,202092,200749,202064,18824,18425,4813,6295,0,0,1,None,25,31,30,26,17860,Management System - Direct Stop
12094,None,13000,14000,None,42,72,72,AB_070_1,213025,211761,214540,212988,212781,212524,214833,214775,215040,3005,2878,4849,6347,0,0,0,None,24,23,23,24,2325,Management System - Direct Stop
12051,None,0,0,None,44,87,87,AB_032_1,2054094,201998,203734,203513,200684,200200,202050,200707,202022,18821,18424,4813,6294,0,0,0,None,26,27,25,24,17859,Management System - Direct Stop
11967,None,11000,13000,None,38,77,77,AB_088_1,207550,205864,206787,200165,209135,205842,209111,205856,206956,18517,18252,4757,6205,0,0,0,None,25,27,25,23,17765,Management System - Direct Stop
12315,None,0,0,None,38,99,99,AB_031_1,194925,196365,193761,195586,190819,190486,192861,195043,194841,21192,20765,4918,6433,0,0,1,None,25,30,32,25,26926,Management System - Direct Stop
11625,None,8000,13000,None,33,66,66,AB_049_1,211128,211633,211701,210929,210002,206837,212112,211569,211121,19886,19419,4555,5967,0,0,1,None,25,29,28,25,24945,Management System - Direct Stop
11708,None,15000,12000,None,40,65,65,AB_051_1,186573,175874,187049,186924,177975,183095,186644,186768,186022,963,925,4683,6145,0,0,1,None,23,30,28,25,676,Management System - Direct Stop
12094,None,13000,14000,None,43,72,72,AB_070_1,213022,211758,214537,212985,212778,212521,214830,214772,215037,3005,2876,4849,6347,0,0,0,None,25,30,30,24,2324,Management System - Direct Stop
12075,None,0,0,None,44,98,98,AB_099_1,193450,193099,192995,194025,191499,176907,192222,193412,194005,20370,20050,4828,6323,0,0,0,None,24,28,26,24,24207,Management System - Direct Stop
11992,None,0,0,None,45,99,99,AB_069_1,44585,43820,44649,45153,44592,44082,44521,44066,44423,20412,19961,4762,6274,0,0,0,None,25,29,28,24,23640,Management System - Direct Stop
12051,None,0,0,None,45,88,88,AB_032_1,2054087,201991,203727,203506,200678,200194,202043,200701,202016,18821,18424,4813,6294,0,0,0,None,24,29,28,24,17859,Management System - Direct Stop
12051,None,9000,11000,None,45,89,89,AB_032_1,2054082,201986,203722,203501,200673,200189,202039,200696,202011,18821,18424,4813,6294,0,0,0,None,24,29,28,24,17859,Management System - Direct Stop
12051,None,9000,11000,None,45,89,89,AB_032_1,2054082,201985,203722,203500,200672,200188,202038,200695,202010,18821,18424,4813,6294,0,0,0,None,24,29,28,24,17859,Management System - Direct Stop
12020,None,14000,13000,None,44,99,99,AB_001_1,170987,174368,172421,172186,170426,96727,172863,171829,119589,20338,20130,4811,6298,0,0,0,None,24,30,28,25,24836,Management System - Direct Stop
12173,None,12000,9000,None,43,99,99,AB_013_1,200458,200122,192174,199649,196617,182975,199727,199477,201058,2146,1962,4811,6342,0,0,0,None,25,30,31,24,1621,Management System - Direct Stop
10902,None,9000,9000,None,34,76,76,AB_058_1,201294,201766,201328,200636,200435,199398,200772,199385,202521,19137,18794,4454,5780,0,0,0,None,24,29,27,23,20045,Management System - Direct Stop
11932,None,12000,1000,None,41,70,70,AB_107_1,209081,208397,211854,209582,211087,206961,207380,208869,209425,18461,18191,4261,5602,0,0,0,None,24,30,27,22,17518,Management System - Direct Stop
11965,None,2000,2000,None,41,86,86,AB_088_1,207496,205810,206734,200110,209081,205789,209059,205806,206901,18511,18247,4756,6203,0,0,1,None,25,28,26,22,17762,Management System - Direct Stop
11234,None,0,0,None,41,48,48,AB_093_1,190679,186936,191707,188167,190537,188539,190962,193231,8273,18376,18153,4565,5944,0,0,1,None,23,26,23,22,18167,Management System - Direct Stop
11980,None,0,0,None,42,91,91,AB_063_1,200468,199590,197973,198129,199198,199068,200977,199762,199599,20596,20320,4808,6280,0,0,0,None,24,26,25,23,25305,Management System - Direct Stop
11228,None,0,0,None,38,55,55,AB_112_1,217023,216902,218466,950616,215217,214701,212787,216544,214490,16603,16103,4487,5865,0,0,0,None,25,27,26,23,14918,Management System - Direct Stop
11531,None,0,0,None,31,46,46,AB_039_1,198890,200269,201567,200712,198203,198610,197898,200783,199823,1055,1007,4295,5582,0,0,0,None,24,25,23,21,771,Management System - Direct Stop
11204,None,5000,2000,None,37,62,62,AB_106_1,215784,215455,217662,217198,214736,213007,214159,215691,216279,19030,18477,3631,4734,0,0,0,None,23,26,23,22,19239,Management System - Direct Stop
10900,None,2000,2000,None,36,91,91,AB_058_1,201215,201687,201249,200558,200356,199320,200693,199307,202441,19133,18790,4453,5779,0,0,0,None,24,25,23,22,20042,Management System - Direct Stop
10900,None,2000,2000,None,36,91,91,AB_058_1,201215,201687,201249,200558,200356,199320,200693,199307,202441,19133,18790,4453,5779,0,0,0,None,23,26,24,22,20042,Management System - Direct Stop
11688,None,2000,1000,None,40,48,48,AB_002_1,124043,183084,185264,183350,183689,179093,184449,183470,183121,12624,12248,4259,5563,0,0,0,None,24,26,26,22,10834,Management System - Direct Stop
11529,None,2000,1000,None,32,52,52,AB_039_1,198854,200232,201531,200676,198167,198574,197862,200747,199787,1052,1004,4295,5581,0,0,0,None,24,28,25,21,768,Management System - Direct Stop
11903,None,0,0,None,38,57,57,AB_031_1,194861,196301,193697,195522,190757,190425,192798,194979,194777,4306,4070,4817,6292,0,0,0,None,23,28,26,23,3401,Management System - Direct Stop
12071,None,19000,18000,None,39,67,67,AB_044_1,949120,204456,204417,203356,204584,203122,202970,202134,201844,20548,19976,4794,6292,0,0,0,None,24,23,19,21,25531,Management System - Direct Stop
11526,None,31000,31000,None,33,78,78,AB_039_1,198716,200094,201391,200537,198030,198437,197725,200608,199649,1047,997,4293,5579,0,0,0,None,24,27,24,22,764,Management System - Direct Stop
12089,None,0,0,None,40,90,90,AB_041_1,196328,197317,198354,193807,196604,193447,198721,198720,196710,18717,18132,4809,6312,0,0,1,None,23,25,27,22,17546,Management System - Direct Stop
12071,None,19000,18000,None,39,67,67,AB_044_1,949119,204455,204416,203355,204583,203121,202969,202133,201844,20547,19975,4794,6292,0,0,0,None,23,28,25,23,25530,Management System - Direct Stop
11789,None,0,0,None,30,99,99,AB_056_1,192163,186921,193710,194411,189987,192429,192661,192848,192680,19815,19613,4693,6151,0,0,0,None,23,25,23,21,25231,Management System - Direct Stop
12191,None,13000,14000,None,39,49,49,AB_054_1,177995,176785,175547,179868,179249,176885,176190,177880,177481,18809,18457,4809,6313,0,0,0,None,24,27,27,23,17952,Management System - Direct Stop
12122,None,5000,0,None,36,45,45,AB_096_1,200437,198158,201322,199981,199862,42834,198353,198204,201907,20336,19968,4804,6291,0,0,0,None,24,29,26,23,24839,Management System - Direct Stop
11692,None,0,0,None,33,46,46,AB_117_1,195377,196371,195572,193771,198179,35903,195446,195112,192238,960,932,4032,5247,0,0,0,None,25,27,27,21,737,Management System - Direct Stop
12150,None,4000,4000,None,40,87,87,AB_050_1,205644,204954,206559,207460,204761,204319,206467,205800,207551,17738,17521,4917,6409,0,0,0,None,25,28,26,23,16405,Management System - Direct Stop
11527,None,0,0,None,39,87,87,AB_116_1,195361,189328,183757,107489,194169,192151,195033,195198,192861,3285,3153,4087,5357,0,0,1,None,22,29,26,23,2530,Management System - Direct Stop
11692,None,0,0,None,34,49,49,AB_117_1,195365,196359,195560,193759,198167,35892,195434,195100,192226,960,931,4032,5247,0,0,0,None,24,26,25,23,737,Management System - Direct Stop
12149,None,13000,13000,None,40,92,92,AB_050_1,205620,204929,206534,207435,204737,204294,206442,205775,207525,17737,17519,4917,6408,0,0,0,None,24,28,26,23,16404,Management System - Direct Stop
11692,None,0,0,None,34,50,50,AB_117_1,195359,196353,195554,193753,198161,35886,195428,195094,192220,960,931,4032,5247,0,0,0,None,24,29,28,24,737,Management System - Direct Stop
12066,None,8000,1000,None,36,49,49,AB_084_1,185481,187998,187864,188021,187193,184545,187896,187989,186287,20534,19969,4792,6290,0,0,0,None,24,28,22,24,25525,Management System - Direct Stop
12066,None,2000,2000,None,37,49,49,AB_084_1,185479,187995,187861,188018,187191,184543,187894,187987,186285,20534,19969,4792,6290,0,0,0,None,24,29,24,24,25525,Management System - Direct Stop
12119,None,0,0,None,36,65,65,AB_096_1,200323,198046,201208,199867,199749,42721,198241,198092,201793,20330,19961,4803,6289,0,0,1,None,24,30,29,24,24836,Management System - Direct Stop
11785,None,13000,14000,None,31,77,77,AB_113_1,201137,203264,204118,204333,204347,203530,202611,203071,273064,19810,19601,4691,6148,0,0,0,None,25,29,27,25,25224,Management System - Direct Stop
11784,None,14000,13000,None,31,77,77,AB_113_1,201133,203261,204115,204329,204344,203527,202607,203068,273061,19808,19601,4691,6148,0,0,0,None,24,29,27,25,25223,Management System - Direct Stop
11830,None,0,0,None,36,43,43,AB_095_1,1644052,191912,194605,194514,190696,194487,191564,190566,188789,20329,20099,4730,6189,0,0,1,None,25,30,29,26,24516,Management System - Direct Stop
11784,None,14000,13000,None,31,77,77,AB_113_1,201133,203261,204115,204329,204344,203527,202607,203068,273061,19808,19601,4691,6148,0,0,0,None,24,29,27,25,25223,Management System - Direct Stop
11443,None,15000,15000,None,37,67,67,AB_090_1,0,4563762,186444,186382,183990,184679,186933,187448,187951,19929,19449,4537,5958,0,0,0,None,24,28,27,25,22987,Management System - Direct Stop
12006,None,15000,14000,None,40,82,82,AB_040_1,199248,198373,951263,197578,195808,192589,198620,198764,201283,20308,20101,4804,6289,0,0,1,None,24,30,28,26,24818,Management System - Direct Stop
12035,None,0,0,None,40,82,82,AB_005_1,207187,208028,208995,207788,206309,204450,205777,209342,207140,18789,18393,4806,6286,0,0,0,None,24,30,28,24,17839,Management System - Direct Stop
11918,None,0,0,None,34,69,69,AB_030_1,167310,170246,167167,167318,165460,164542,166228,168335,166927,18429,18163,4255,5594,0,0,1,None,24,30,28,24,17501,Management System - Direct Stop
10526,None,31000,29000,None,41,78,78,AB_088_1,207244,205559,206484,199858,208827,205540,208806,205557,206651,19575,19330,4186,5484,0,0,0,None,25,29,28,25,24223,Management System - Direct Stop
11745,None,2000,2000,None,34,51,51,AB_042_1,194801,197051,198833,197921,197697,191965,197135,197547,1950552,1023,981,3715,4847,0,0,0,None,25,29,27,26,725,Management System - Direct Stop
11688,None,22000,21000,None,36,78,78,AB_117_1,195215,196208,195412,193611,198015,35743,195284,194950,192079,952,922,4030,5245,0,0,0,None,25,28,27,25,732,Management System - Direct Stop
11745,None,2000,2000,None,34,52,51,AB_042_1,194796,197046,198827,197916,197692,191960,197130,197542,1950547,1023,981,3715,4847,0,0,0,None,25,30,28,26,725,Management System - Direct Stop
11948,None,0,0,None,36,91,91,AB_086_1,194036,193759,195944,196456,197056,194038,192261,195913,196075,1422,1330,4807,6301,0,0,0,None,24,26,23,24,1039,Management System - Direct Stop
11871,None,12000,7000,None,35,70,70,AB_009_1,219080,205137,2431896,214179,215729,211043,214345,216677,215948,20360,20066,4739,6203,0,0,0,None,24,27,23,25,24082,Management System - Direct Stop
11870,None,0,0,None,37,73,73,AB_009_1,219064,205121,2431880,214163,215712,211027,214329,216661,215932,20359,20066,4738,6202,0,0,0,None,25,29,26,25,24081,Management System - Direct Stop
11673,None,0,6000,None,36,62,62,AB_100_1,213644,215360,212265,214841,213631,210804,213155,215047,2327513,12591,12216,4252,5554,0,0,1,None,25,27,27,24,10814,Management System - Direct Stop
11437,None,3000,3000,None,39,56,56,AB_090_1,215975,216831,218183,218549,218090,213000,218819,220026,215721,19914,19441,4534,5954,0,0,1,None,24,28,29,23,22976,Management System - Direct Stop
11815,None,0,0,None,37,66,66,AB_070_1,212472,211209,213981,212433,212228,211969,214274,214216,214480,19528,19280,4681,6157,0,0,1,None,24,26,28,22,21216,Management System - Direct Stop
11180,None,6000,0,None,35,67,67,AB_056_1,191759,186511,193300,193997,189591,192020,192260,192441,192272,18983,18429,3620,4720,0,0,0,None,23,26,25,22,19207,Management System - Direct Stop
11180,None,6000,0,None,35,67,67,AB_056_1,191759,186511,193300,193997,189591,192020,192260,192441,192272,18983,18429,3620,4720,0,0,0,None,23,26,25,22,19207,Management System - Direct Stop
11818,None,18000,27000,None,42,86,86,AB_034_1,174067,173547,174012,171822,170999,171257,172699,173380,157528,20308,20077,4725,6182,0,0,1,None,24,28,28,22,24499,Management System - Direct Stop
11180,None,6000,1000,None,36,67,67,AB_056_1,191756,186508,193297,193993,189588,192017,192257,192438,192269,18983,18428,3619,4720,0,0,1,None,23,26,24,22,19206,Management System - Direct Stop
11909,None,0,0,None,45,77,77,AB_013_1,199998,199664,191721,199191,196171,182527,199270,199024,200599,18410,18149,4251,5588,0,0,1,None,24,30,27,22,17484,Management System - Direct Stop
11969,None,16500,16500,None,43,93,93,AB_071_1,197591,197024,199496,198865,198053,199301,198408,2040792,198646,20491,20068,4712,6164,0,0,0,None,25,27,26,22,25146,Management System - Direct Stop
12133,None,0,0,None,32,99,99,AB_067_1,209569,209096,212009,209492,208598,208690,207690,209784,210933,17700,17488,4910,6399,0,0,0,None,23,26,25,22,16382,Management System - Direct Stop
12016,None,0,0,None,40,67,67,AB_101_1,201303,385784,202904,204907,195027,202504,201835,202898,414372,3005,2908,4807,6303,0,0,1,None,24,27,27,23,2438,Management System - Direct Stop
10516,None,0,0,None,38,52,52,AB_043_1,1141110,203158,205306,203751,201551,201083,203462,204314,204517,19554,19312,4182,5479,0,0,1,None,24,29,29,24,24204,Management System - Direct Stop
11700,None,0,0,None,34,50,50,AB_058_1,200870,201342,200903,200214,200012,198978,200348,198966,202093,20086,19793,4686,6155,0,0,0,None,25,28,26,23,22945,Management System - Direct Stop
11816,None,0,0,None,38,47,47,AB_018_1,197667,198046,196725,195815,196686,194092,197211,5677861,197777,20306,20073,4724,6181,0,0,0,None,24,27,26,23,24496,Management System - Direct Stop
10303,None,5000,4000,None,38,61,61,AB_071_1,0,4563481,186165,186104,183717,184403,186654,187168,187668,1353,1237,4119,5406,0,0,0,None,24,28,28,24,1044,Management System - Direct Stop
11505,None,5000,5000,None,33,63,63,AB_117_1,195006,195998,195205,193403,197803,35536,195075,194741,191872,1006,955,4284,5567,0,0,0,None,24,27,24,22,734,Management System - Direct Stop
12066,None,0,0,None,37,61,61,AB_093_1,190045,186295,191061,187521,189891,187900,190314,192582,7649,2953,2823,4837,6332,0,0,1,None,24,26,27,24,2282,Management System - Direct Stop
12068,None,6000,5000,None,32,72,72,AB_003_1,193474,192865,193157,193317,192215,188291,189329,192172,191936,18674,18097,4800,6301,0,0,0,None,24,28,28,23,17516,Management System - Direct Stop
